transfer_id,quote_id,status,reference_number,source_account_id,direction,customer_id,transaction_timestamp,beneficiary_id,beneficiary_account_number,source_amount,target_amount,payment_purpose_key,payment_purpose_name,service_type,source_iban,total_fees,fee_details
LOC-OUT-0004138,QUOTE-LOC-OUT-0004138,COMPLETED,REF-LOC-OUT-0004138,ACC-R3413-001,OUTWARD,R3413,2026-04-06 15:54:00,RET-BEN-000414,770200000001,240.00,240.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000414,0.00,[]
LOC-OUT-0004140,QUOTE-LOC-OUT-0004140,COMPLETED,REF-LOC-OUT-0004140,ACC-R3413-001,OUTWARD,R3413,2026-05-09 15:54:00,RET-BEN-000414,770200000001,251.00,251.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000414,0.00,[]
LOC-OUT-0004142,QUOTE-LOC-OUT-0004142,COMPLETED,REF-LOC-OUT-0004142,ACC-R3414-001,OUTWARD,R3414,2026-01-04 16:55:00,RET-BEN-000415,770200000001,224.00,224.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000415,0.00,[]
LOC-OUT-0004144,QUOTE-LOC-OUT-0004144,COMPLETED,REF-LOC-OUT-0004144,ACC-R3414-001,OUTWARD,R3414,2026-02-07 16:55:00,RET-BEN-000415,770200000001,235.00,235.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000415,0.00,[]
LOC-OUT-0004146,QUOTE-LOC-OUT-0004146,COMPLETED,REF-LOC-OUT-0004146,ACC-R3414-001,OUTWARD,R3414,2026-03-10 16:55:00,RET-BEN-000415,770200000001,246.00,246.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000415,0.00,[]
LOC-OUT-0004148,QUOTE-LOC-OUT-0004148,COMPLETED,REF-LOC-OUT-0004148,ACC-R3414-001,OUTWARD,R3414,2026-04-13 16:55:00,RET-BEN-000415,770200000001,257.00,257.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000415,0.00,[]
LOC-OUT-0004150,QUOTE-LOC-OUT-0004150,COMPLETED,REF-LOC-OUT-0004150,ACC-R3414-001,OUTWARD,R3414,2026-05-16 16:55:00,RET-BEN-000415,770200000001,268.00,268.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000415,0.00,[]
LOC-OUT-0004152,QUOTE-LOC-OUT-0004152,COMPLETED,REF-LOC-OUT-0004152,ACC-R3415-001,OUTWARD,R3415,2026-01-11 17:56:00,RET-BEN-000416,770200000001,241.00,241.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000416,0.00,[]
LOC-OUT-0004154,QUOTE-LOC-OUT-0004154,COMPLETED,REF-LOC-OUT-0004154,ACC-R3415-001,OUTWARD,R3415,2026-02-14 17:56:00,RET-BEN-000416,770200000001,252.00,252.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000416,0.00,[]
LOC-OUT-0004156,QUOTE-LOC-OUT-0004156,COMPLETED,REF-LOC-OUT-0004156,ACC-R3415-001,OUTWARD,R3415,2026-03-17 17:56:00,RET-BEN-000416,770200000001,263.00,263.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000416,0.00,[]
LOC-OUT-0004158,QUOTE-LOC-OUT-0004158,COMPLETED,REF-LOC-OUT-0004158,ACC-R3415-001,OUTWARD,R3415,2026-04-20 17:56:00,RET-BEN-000416,770200000001,274.00,274.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000416,0.00,[]
LOC-OUT-0004160,QUOTE-LOC-OUT-0004160,COMPLETED,REF-LOC-OUT-0004160,ACC-R3415-001,OUTWARD,R3415,2026-05-23 17:56:00,RET-BEN-000416,770200000001,285.00,285.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000416,0.00,[]
LOC-OUT-0004162,QUOTE-LOC-OUT-0004162,COMPLETED,REF-LOC-OUT-0004162,ACC-R3416-001,OUTWARD,R3416,2026-01-18 18:57:00,RET-BEN-000417,770200000001,258.00,258.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000417,0.00,[]
LOC-OUT-0004164,QUOTE-LOC-OUT-0004164,COMPLETED,REF-LOC-OUT-0004164,ACC-R3416-001,OUTWARD,R3416,2026-02-21 18:57:00,RET-BEN-000417,770200000001,269.00,269.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000417,0.00,[]
LOC-OUT-0004166,QUOTE-LOC-OUT-0004166,COMPLETED,REF-LOC-OUT-0004166,ACC-R3416-001,OUTWARD,R3416,2026-03-24 18:57:00,RET-BEN-000417,770200000001,280.00,280.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000417,0.00,[]
LOC-OUT-0004168,QUOTE-LOC-OUT-0004168,COMPLETED,REF-LOC-OUT-0004168,ACC-R3416-001,OUTWARD,R3416,2026-04-05 18:57:00,RET-BEN-000417,770200000001,291.00,291.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000417,0.00,[]
LOC-OUT-0004170,QUOTE-LOC-OUT-0004170,COMPLETED,REF-LOC-OUT-0004170,ACC-R3416-001,OUTWARD,R3416,2026-05-08 18:57:00,RET-BEN-000417,770200000001,302.00,302.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000417,0.00,[]
LOC-OUT-0004172,QUOTE-LOC-OUT-0004172,COMPLETED,REF-LOC-OUT-0004172,ACC-R3417-001,OUTWARD,R3417,2026-01-03 08:58:00,RET-BEN-000418,770200000001,275.00,275.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000418,0.00,[]
LOC-OUT-0004174,QUOTE-LOC-OUT-0004174,COMPLETED,REF-LOC-OUT-0004174,ACC-R3417-001,OUTWARD,R3417,2026-02-06 08:58:00,RET-BEN-000418,770200000001,286.00,286.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000418,0.00,[]
LOC-OUT-0004176,QUOTE-LOC-OUT-0004176,COMPLETED,REF-LOC-OUT-0004176,ACC-R3417-001,OUTWARD,R3417,2026-03-09 08:58:00,RET-BEN-000418,770200000001,297.00,297.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000418,0.00,[]
LOC-OUT-0004178,QUOTE-LOC-OUT-0004178,COMPLETED,REF-LOC-OUT-0004178,ACC-R3417-001,OUTWARD,R3417,2026-04-12 08:58:00,RET-BEN-000418,770200000001,308.00,308.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000418,0.00,[]
LOC-OUT-0004180,QUOTE-LOC-OUT-0004180,COMPLETED,REF-LOC-OUT-0004180,ACC-R3417-001,OUTWARD,R3417,2026-05-15 08:58:00,RET-BEN-000418,770200000001,319.00,319.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000418,0.00,[]
LOC-OUT-0004182,QUOTE-LOC-OUT-0004182,COMPLETED,REF-LOC-OUT-0004182,ACC-R3418-001,OUTWARD,R3418,2026-01-10 09:59:00,RET-BEN-000419,770200000001,292.00,292.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000419,0.00,[]
LOC-OUT-0004184,QUOTE-LOC-OUT-0004184,COMPLETED,REF-LOC-OUT-0004184,ACC-R3418-001,OUTWARD,R3418,2026-02-13 09:59:00,RET-BEN-000419,770200000001,303.00,303.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000419,0.00,[]
LOC-OUT-0004186,QUOTE-LOC-OUT-0004186,COMPLETED,REF-LOC-OUT-0004186,ACC-R3418-001,OUTWARD,R3418,2026-03-16 09:59:00,RET-BEN-000419,770200000001,314.00,314.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000419,0.00,[]
LOC-OUT-0004188,QUOTE-LOC-OUT-0004188,COMPLETED,REF-LOC-OUT-0004188,ACC-R3418-001,OUTWARD,R3418,2026-04-19 09:59:00,RET-BEN-000419,770200000001,325.00,325.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000419,0.00,[]
LOC-OUT-0004190,QUOTE-LOC-OUT-0004190,COMPLETED,REF-LOC-OUT-0004190,ACC-R3418-001,OUTWARD,R3418,2026-05-22 09:59:00,RET-BEN-000419,770200000001,336.00,336.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000419,0.00,[]
LOC-OUT-0004192,QUOTE-LOC-OUT-0004192,COMPLETED,REF-LOC-OUT-0004192,ACC-R3419-001,OUTWARD,R3419,2026-01-17 10:00:00,RET-BEN-000420,770200000001,309.00,309.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000420,0.00,[]
LOC-OUT-0004194,QUOTE-LOC-OUT-0004194,COMPLETED,REF-LOC-OUT-0004194,ACC-R3419-001,OUTWARD,R3419,2026-02-20 10:00:00,RET-BEN-000420,770200000001,320.00,320.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000420,0.00,[]
LOC-OUT-0004196,QUOTE-LOC-OUT-0004196,COMPLETED,REF-LOC-OUT-0004196,ACC-R3419-001,OUTWARD,R3419,2026-03-23 10:00:00,RET-BEN-000420,770200000001,331.00,331.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000420,0.00,[]
LOC-OUT-0004198,QUOTE-LOC-OUT-0004198,COMPLETED,REF-LOC-OUT-0004198,ACC-R3419-001,OUTWARD,R3419,2026-04-04 10:00:00,RET-BEN-000420,770200000001,342.00,342.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000420,0.00,[]
LOC-OUT-0004200,QUOTE-LOC-OUT-0004200,COMPLETED,REF-LOC-OUT-0004200,ACC-R3419-001,OUTWARD,R3419,2026-05-07 10:00:00,RET-BEN-000420,770200000001,87.00,87.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000420,0.00,[]
LOC-OUT-0004202,QUOTE-LOC-OUT-0004202,COMPLETED,REF-LOC-OUT-0004202,ACC-R3420-001,OUTWARD,R3420,2026-01-24 11:01:00,RET-BEN-000421,770200000001,326.00,326.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000421,0.00,[]
LOC-OUT-0004204,QUOTE-LOC-OUT-0004204,COMPLETED,REF-LOC-OUT-0004204,ACC-R3420-001,OUTWARD,R3420,2026-02-05 11:01:00,RET-BEN-000421,770200000001,337.00,337.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000421,0.00,[]
LOC-OUT-0004206,QUOTE-LOC-OUT-0004206,COMPLETED,REF-LOC-OUT-0004206,ACC-R3420-001,OUTWARD,R3420,2026-03-08 11:01:00,RET-BEN-000421,770200000001,348.00,348.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000421,0.00,[]
LOC-OUT-0004208,QUOTE-LOC-OUT-0004208,COMPLETED,REF-LOC-OUT-0004208,ACC-R3420-001,OUTWARD,R3420,2026-04-11 11:01:00,RET-BEN-000421,770200000001,93.00,93.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000421,0.00,[]
LOC-OUT-0004210,QUOTE-LOC-OUT-0004210,COMPLETED,REF-LOC-OUT-0004210,ACC-R3420-001,OUTWARD,R3420,2026-05-14 11:01:00,RET-BEN-000421,770200000001,104.00,104.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000421,0.00,[]
LOC-OUT-0004212,QUOTE-LOC-OUT-0004212,COMPLETED,REF-LOC-OUT-0004212,ACC-R3421-001,OUTWARD,R3421,2026-01-09 12:02:00,RET-BEN-000422,770200000001,343.00,343.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000422,0.00,[]
LOC-OUT-0004214,QUOTE-LOC-OUT-0004214,COMPLETED,REF-LOC-OUT-0004214,ACC-R3421-001,OUTWARD,R3421,2026-02-12 12:02:00,RET-BEN-000422,770200000001,88.00,88.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000422,0.00,[]
LOC-OUT-0004216,QUOTE-LOC-OUT-0004216,COMPLETED,REF-LOC-OUT-0004216,ACC-R3421-001,OUTWARD,R3421,2026-03-15 12:02:00,RET-BEN-000422,770200000001,99.00,99.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000422,0.00,[]
LOC-OUT-0004218,QUOTE-LOC-OUT-0004218,COMPLETED,REF-LOC-OUT-0004218,ACC-R3421-001,OUTWARD,R3421,2026-04-18 12:02:00,RET-BEN-000422,770200000001,110.00,110.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000422,0.00,[]
LOC-OUT-0004220,QUOTE-LOC-OUT-0004220,COMPLETED,REF-LOC-OUT-0004220,ACC-R3421-001,OUTWARD,R3421,2026-05-21 12:02:00,RET-BEN-000422,770200000001,121.00,121.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000422,0.00,[]
LOC-OUT-0004222,QUOTE-LOC-OUT-0004222,COMPLETED,REF-LOC-OUT-0004222,ACC-R3422-001,OUTWARD,R3422,2026-01-16 13:03:00,RET-BEN-000423,770200000001,94.00,94.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000423,0.00,[]
LOC-OUT-0004224,QUOTE-LOC-OUT-0004224,COMPLETED,REF-LOC-OUT-0004224,ACC-R3422-001,OUTWARD,R3422,2026-02-19 13:03:00,RET-BEN-000423,770200000001,105.00,105.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000423,0.00,[]
LOC-OUT-0004226,QUOTE-LOC-OUT-0004226,COMPLETED,REF-LOC-OUT-0004226,ACC-R3422-001,OUTWARD,R3422,2026-03-22 13:03:00,RET-BEN-000423,770200000001,116.00,116.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000423,0.00,[]
LOC-OUT-0004228,QUOTE-LOC-OUT-0004228,COMPLETED,REF-LOC-OUT-0004228,ACC-R3422-001,OUTWARD,R3422,2026-04-03 13:03:00,RET-BEN-000423,770200000001,127.00,127.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000423,0.00,[]
LOC-OUT-0004230,QUOTE-LOC-OUT-0004230,COMPLETED,REF-LOC-OUT-0004230,ACC-R3422-001,OUTWARD,R3422,2026-05-06 13:03:00,RET-BEN-000423,770200000001,138.00,138.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000423,0.00,[]
LOC-OUT-0004232,QUOTE-LOC-OUT-0004232,COMPLETED,REF-LOC-OUT-0004232,ACC-R3423-001,OUTWARD,R3423,2026-01-23 14:04:00,RET-BEN-000424,770200000001,111.00,111.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000424,0.00,[]
LOC-OUT-0004234,QUOTE-LOC-OUT-0004234,COMPLETED,REF-LOC-OUT-0004234,ACC-R3423-001,OUTWARD,R3423,2026-02-04 14:04:00,RET-BEN-000424,770200000001,122.00,122.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000424,0.00,[]
LOC-OUT-0004236,QUOTE-LOC-OUT-0004236,COMPLETED,REF-LOC-OUT-0004236,ACC-R3423-001,OUTWARD,R3423,2026-03-07 14:04:00,RET-BEN-000424,770200000001,133.00,133.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000424,0.00,[]
LOC-OUT-0004238,QUOTE-LOC-OUT-0004238,COMPLETED,REF-LOC-OUT-0004238,ACC-R3423-001,OUTWARD,R3423,2026-04-10 14:04:00,RET-BEN-000424,770200000001,144.00,144.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000424,0.00,[]
LOC-OUT-0004240,QUOTE-LOC-OUT-0004240,COMPLETED,REF-LOC-OUT-0004240,ACC-R3423-001,OUTWARD,R3423,2026-05-13 14:04:00,RET-BEN-000424,770200000001,155.00,155.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000424,0.00,[]
LOC-OUT-0004242,QUOTE-LOC-OUT-0004242,COMPLETED,REF-LOC-OUT-0004242,ACC-R3424-001,OUTWARD,R3424,2026-01-08 15:05:00,RET-BEN-000425,770200000001,128.00,128.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000425,0.00,[]
LOC-OUT-0004244,QUOTE-LOC-OUT-0004244,COMPLETED,REF-LOC-OUT-0004244,ACC-R3424-001,OUTWARD,R3424,2026-02-11 15:05:00,RET-BEN-000425,770200000001,139.00,139.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000425,0.00,[]
LOC-OUT-0004246,QUOTE-LOC-OUT-0004246,COMPLETED,REF-LOC-OUT-0004246,ACC-R3424-001,OUTWARD,R3424,2026-03-14 15:05:00,RET-BEN-000425,770200000001,150.00,150.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000425,0.00,[]
LOC-OUT-0004248,QUOTE-LOC-OUT-0004248,COMPLETED,REF-LOC-OUT-0004248,ACC-R3424-001,OUTWARD,R3424,2026-04-17 15:05:00,RET-BEN-000425,770200000001,161.00,161.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000425,0.00,[]
LOC-OUT-0004250,QUOTE-LOC-OUT-0004250,COMPLETED,REF-LOC-OUT-0004250,ACC-R3424-001,OUTWARD,R3424,2026-05-20 15:05:00,RET-BEN-000425,770200000001,172.00,172.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000425,0.00,[]
LOC-OUT-0004252,QUOTE-LOC-OUT-0004252,COMPLETED,REF-LOC-OUT-0004252,ACC-R3425-001,OUTWARD,R3425,2026-01-15 16:06:00,RET-BEN-000426,770200000001,145.00,145.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000426,0.00,[]
LOC-OUT-0004254,QUOTE-LOC-OUT-0004254,COMPLETED,REF-LOC-OUT-0004254,ACC-R3425-001,OUTWARD,R3425,2026-02-18 16:06:00,RET-BEN-000426,770200000001,156.00,156.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000426,0.00,[]
LOC-OUT-0004256,QUOTE-LOC-OUT-0004256,COMPLETED,REF-LOC-OUT-0004256,ACC-R3425-001,OUTWARD,R3425,2026-03-21 16:06:00,RET-BEN-000426,770200000001,167.00,167.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000426,0.00,[]
LOC-OUT-0004258,QUOTE-LOC-OUT-0004258,COMPLETED,REF-LOC-OUT-0004258,ACC-R3425-001,OUTWARD,R3425,2026-04-24 16:06:00,RET-BEN-000426,770200000001,178.00,178.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000426,0.00,[]
LOC-OUT-0004260,QUOTE-LOC-OUT-0004260,COMPLETED,REF-LOC-OUT-0004260,ACC-R3425-001,OUTWARD,R3425,2026-05-05 16:06:00,RET-BEN-000426,770200000001,189.00,189.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000426,0.00,[]
LOC-OUT-0004262,QUOTE-LOC-OUT-0004262,COMPLETED,REF-LOC-OUT-0004262,ACC-R3426-001,OUTWARD,R3426,2026-01-22 17:07:00,RET-BEN-000427,770200000001,162.00,162.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000427,0.00,[]
LOC-OUT-0004264,QUOTE-LOC-OUT-0004264,COMPLETED,REF-LOC-OUT-0004264,ACC-R3426-001,OUTWARD,R3426,2026-02-03 17:07:00,RET-BEN-000427,770200000001,173.00,173.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000427,0.00,[]
LOC-OUT-0004266,QUOTE-LOC-OUT-0004266,COMPLETED,REF-LOC-OUT-0004266,ACC-R3426-001,OUTWARD,R3426,2026-03-06 17:07:00,RET-BEN-000427,770200000001,184.00,184.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000427,0.00,[]
LOC-OUT-0004268,QUOTE-LOC-OUT-0004268,COMPLETED,REF-LOC-OUT-0004268,ACC-R3426-001,OUTWARD,R3426,2026-04-09 17:07:00,RET-BEN-000427,770200000001,195.00,195.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000427,0.00,[]
LOC-OUT-0004270,QUOTE-LOC-OUT-0004270,COMPLETED,REF-LOC-OUT-0004270,ACC-R3426-001,OUTWARD,R3426,2026-05-12 17:07:00,RET-BEN-000427,770200000001,206.00,206.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000427,0.00,[]
LOC-OUT-0004272,QUOTE-LOC-OUT-0004272,COMPLETED,REF-LOC-OUT-0004272,ACC-R3427-001,OUTWARD,R3427,2026-01-07 18:08:00,RET-BEN-000428,770200000001,179.00,179.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000428,0.00,[]
LOC-OUT-0004274,QUOTE-LOC-OUT-0004274,COMPLETED,REF-LOC-OUT-0004274,ACC-R3427-001,OUTWARD,R3427,2026-02-10 18:08:00,RET-BEN-000428,770200000001,190.00,190.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000428,0.00,[]
LOC-OUT-0004276,QUOTE-LOC-OUT-0004276,COMPLETED,REF-LOC-OUT-0004276,ACC-R3427-001,OUTWARD,R3427,2026-03-13 18:08:00,RET-BEN-000428,770200000001,201.00,201.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000428,0.00,[]
LOC-OUT-0004278,QUOTE-LOC-OUT-0004278,COMPLETED,REF-LOC-OUT-0004278,ACC-R3427-001,OUTWARD,R3427,2026-04-16 18:08:00,RET-BEN-000428,770200000001,212.00,212.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000428,0.00,[]
LOC-OUT-0004280,QUOTE-LOC-OUT-0004280,COMPLETED,REF-LOC-OUT-0004280,ACC-R3427-001,OUTWARD,R3427,2026-05-19 18:08:00,RET-BEN-000428,770200000001,223.00,223.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000428,0.00,[]
LOC-OUT-0004282,QUOTE-LOC-OUT-0004282,COMPLETED,REF-LOC-OUT-0004282,ACC-R3428-001,OUTWARD,R3428,2026-01-14 08:09:00,RET-BEN-000429,770200000001,196.00,196.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000429,0.00,[]
LOC-OUT-0004284,QUOTE-LOC-OUT-0004284,COMPLETED,REF-LOC-OUT-0004284,ACC-R3428-001,OUTWARD,R3428,2026-02-17 08:09:00,RET-BEN-000429,770200000001,207.00,207.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000429,0.00,[]
LOC-OUT-0004286,QUOTE-LOC-OUT-0004286,COMPLETED,REF-LOC-OUT-0004286,ACC-R3428-001,OUTWARD,R3428,2026-03-20 08:09:00,RET-BEN-000429,770200000001,218.00,218.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000429,0.00,[]
LOC-OUT-0004288,QUOTE-LOC-OUT-0004288,COMPLETED,REF-LOC-OUT-0004288,ACC-R3428-001,OUTWARD,R3428,2026-04-23 08:09:00,RET-BEN-000429,770200000001,229.00,229.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000429,0.00,[]
LOC-OUT-0004290,QUOTE-LOC-OUT-0004290,COMPLETED,REF-LOC-OUT-0004290,ACC-R3428-001,OUTWARD,R3428,2026-05-04 08:09:00,RET-BEN-000429,770200000001,240.00,240.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000429,0.00,[]
LOC-OUT-0004292,QUOTE-LOC-OUT-0004292,COMPLETED,REF-LOC-OUT-0004292,ACC-R3429-001,OUTWARD,R3429,2026-01-21 09:10:00,RET-BEN-000430,770200000001,213.00,213.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000430,0.00,[]
LOC-OUT-0004294,QUOTE-LOC-OUT-0004294,COMPLETED,REF-LOC-OUT-0004294,ACC-R3429-001,OUTWARD,R3429,2026-02-24 09:10:00,RET-BEN-000430,770200000001,224.00,224.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000430,0.00,[]
LOC-OUT-0004296,QUOTE-LOC-OUT-0004296,COMPLETED,REF-LOC-OUT-0004296,ACC-R3429-001,OUTWARD,R3429,2026-03-05 09:10:00,RET-BEN-000430,770200000001,235.00,235.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000430,0.00,[]
LOC-OUT-0004298,QUOTE-LOC-OUT-0004298,COMPLETED,REF-LOC-OUT-0004298,ACC-R3429-001,OUTWARD,R3429,2026-04-08 09:10:00,RET-BEN-000430,770200000001,246.00,246.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000430,0.00,[]
LOC-OUT-0004300,QUOTE-LOC-OUT-0004300,COMPLETED,REF-LOC-OUT-0004300,ACC-R3429-001,OUTWARD,R3429,2026-05-11 09:10:00,RET-BEN-000430,770200000001,257.00,257.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000430,0.00,[]
LOC-OUT-0004302,QUOTE-LOC-OUT-0004302,COMPLETED,REF-LOC-OUT-0004302,ACC-R3430-001,OUTWARD,R3430,2026-01-06 10:11:00,RET-BEN-000431,770200000001,230.00,230.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000431,0.00,[]
LOC-OUT-0004304,QUOTE-LOC-OUT-0004304,COMPLETED,REF-LOC-OUT-0004304,ACC-R3430-001,OUTWARD,R3430,2026-02-09 10:11:00,RET-BEN-000431,770200000001,241.00,241.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000431,0.00,[]
LOC-OUT-0004306,QUOTE-LOC-OUT-0004306,COMPLETED,REF-LOC-OUT-0004306,ACC-R3430-001,OUTWARD,R3430,2026-03-12 10:11:00,RET-BEN-000431,770200000001,252.00,252.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000431,0.00,[]
LOC-OUT-0004308,QUOTE-LOC-OUT-0004308,COMPLETED,REF-LOC-OUT-0004308,ACC-R3430-001,OUTWARD,R3430,2026-04-15 10:11:00,RET-BEN-000431,770200000001,263.00,263.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000431,0.00,[]
LOC-OUT-0004310,QUOTE-LOC-OUT-0004310,COMPLETED,REF-LOC-OUT-0004310,ACC-R3430-001,OUTWARD,R3430,2026-05-18 10:11:00,RET-BEN-000431,770200000001,274.00,274.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000431,0.00,[]
LOC-OUT-0004312,QUOTE-LOC-OUT-0004312,COMPLETED,REF-LOC-OUT-0004312,ACC-R3431-001,OUTWARD,R3431,2026-01-13 11:12:00,RET-BEN-000432,770200000001,247.00,247.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000432,0.00,[]
LOC-OUT-0004314,QUOTE-LOC-OUT-0004314,COMPLETED,REF-LOC-OUT-0004314,ACC-R3431-001,OUTWARD,R3431,2026-02-16 11:12:00,RET-BEN-000432,770200000001,258.00,258.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000432,0.00,[]
LOC-OUT-0004316,QUOTE-LOC-OUT-0004316,COMPLETED,REF-LOC-OUT-0004316,ACC-R3431-001,OUTWARD,R3431,2026-03-19 11:12:00,RET-BEN-000432,770200000001,269.00,269.00,UTILITY_PAYMENT,Utility Bill Payment,FTS,AE070330000220000000432,0.00,[]
