customer_id,beneficiary_account_number,source,beneficiary_id,customer_type,beneficiary_type,customer_creation_date,beneficiary_account_holder_name,nick_name,is_active,country_of_beneficiary,currency,bank_name,swift_code,beneficiary_created_date,beneficiary_updated_date,legal_type,two_factor_auth_status,cooldown,beneficiary_address_first_line,beneficiary_address_city,beneficiary_address_state,beneficiary_address_country,beneficiary_address_post_code
R3298,770200000001,payment,RET-BEN-000299,RETAIL,local,2021-03-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-14 09:59:00,2024-02-14 10:59:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3299,770200000001,payment,RET-BEN-000300,RETAIL,local,2021-04-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-25 09:00:00,2024-02-25 10:00:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3300,770200000001,payment,RET-BEN-000301,RETAIL,local,2021-04-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-07 09:01:00,2024-03-07 10:01:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3301,770200000001,payment,RET-BEN-000302,RETAIL,local,2021-05-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-18 09:02:00,2024-03-18 10:02:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3302,770200000001,payment,RET-BEN-000303,RETAIL,local,2021-06-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-29 09:03:00,2024-03-29 10:03:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3303,770200000001,payment,RET-BEN-000304,RETAIL,local,2021-06-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-09 09:04:00,2024-04-09 10:04:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3304,770200000001,payment,RET-BEN-000305,RETAIL,local,2021-07-05,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-20 09:05:00,2024-04-20 10:05:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3305,770200000001,payment,RET-BEN-000306,RETAIL,local,2021-07-22,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-07 09:06:00,2023-01-07 10:06:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3306,770200000001,payment,RET-BEN-000307,RETAIL,local,2021-08-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-18 09:07:00,2023-01-18 10:07:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3307,770200000001,payment,RET-BEN-000308,RETAIL,local,2021-08-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-29 09:08:00,2023-01-29 10:08:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3308,770200000001,payment,RET-BEN-000309,RETAIL,local,2021-09-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-09 09:09:00,2023-02-09 10:09:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3309,770200000001,payment,RET-BEN-000310,RETAIL,local,2021-09-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-20 09:10:00,2023-02-20 10:10:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3310,770200000001,payment,RET-BEN-000311,RETAIL,local,2021-10-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-03 09:11:00,2023-03-03 10:11:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3311,770200000001,payment,RET-BEN-000312,RETAIL,local,2021-11-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-14 09:12:00,2023-03-14 10:12:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3312,770200000001,payment,RET-BEN-000313,RETAIL,local,2021-11-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-25 09:13:00,2023-03-25 10:13:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3313,770200000001,payment,RET-BEN-000314,RETAIL,local,2021-12-05,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-05 09:14:00,2023-04-05 10:14:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3314,770200000001,payment,RET-BEN-000315,RETAIL,local,2021-12-22,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-16 09:15:00,2023-04-16 10:15:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3315,770200000001,payment,RET-BEN-000316,RETAIL,local,2022-01-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-27 09:16:00,2023-04-27 10:16:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3316,770200000001,payment,RET-BEN-000317,RETAIL,local,2022-01-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-08 09:17:00,2023-05-08 10:17:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3317,770200000001,payment,RET-BEN-000318,RETAIL,local,2022-02-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-19 09:18:00,2023-05-19 10:18:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3318,770200000001,payment,RET-BEN-000319,RETAIL,local,2022-02-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-30 09:19:00,2023-05-30 10:19:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3319,770200000001,payment,RET-BEN-000320,RETAIL,local,2022-03-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-10 09:20:00,2023-06-10 10:20:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3320,770200000001,payment,RET-BEN-000321,RETAIL,local,2022-04-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-21 09:21:00,2023-06-21 10:21:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3321,770200000001,payment,RET-BEN-000322,RETAIL,local,2022-04-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-02 09:22:00,2023-07-02 10:22:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3322,770200000001,payment,RET-BEN-000323,RETAIL,local,2022-05-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-13 09:23:00,2023-07-13 10:23:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3323,770200000001,payment,RET-BEN-000324,RETAIL,local,2022-05-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-24 09:24:00,2023-07-24 10:24:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3324,770200000001,payment,RET-BEN-000325,RETAIL,local,2022-06-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-04 09:25:00,2023-08-04 10:25:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3325,770200000001,payment,RET-BEN-000326,RETAIL,local,2022-06-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-15 09:26:00,2023-08-15 10:26:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3326,770200000001,payment,RET-BEN-000327,RETAIL,local,2022-07-14,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-26 09:27:00,2023-08-26 10:27:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3327,770200000001,payment,RET-BEN-000328,RETAIL,local,2022-07-31,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-06 09:28:00,2023-09-06 10:28:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3328,770200000001,payment,RET-BEN-000329,RETAIL,local,2022-08-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-17 09:29:00,2023-09-17 10:29:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3329,770200000001,payment,RET-BEN-000330,RETAIL,local,2022-09-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-28 09:30:00,2023-09-28 10:30:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3330,770200000001,payment,RET-BEN-000331,RETAIL,local,2022-09-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-09 09:31:00,2023-10-09 10:31:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3331,770200000001,payment,RET-BEN-000332,RETAIL,local,2022-10-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-20 09:32:00,2023-10-20 10:32:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3332,770200000001,payment,RET-BEN-000333,RETAIL,local,2022-10-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-31 09:33:00,2023-10-31 10:33:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3333,770200000001,payment,RET-BEN-000334,RETAIL,local,2022-11-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-11 09:34:00,2023-11-11 10:34:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3334,770200000001,payment,RET-BEN-000335,RETAIL,local,2022-11-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-22 09:35:00,2023-11-22 10:35:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3335,770200000001,payment,RET-BEN-000336,RETAIL,local,2022-12-14,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-03 09:36:00,2023-12-03 10:36:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3336,770200000001,payment,RET-BEN-000337,RETAIL,local,2022-12-31,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-14 09:37:00,2023-12-14 10:37:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3337,770200000001,payment,RET-BEN-000338,RETAIL,local,2023-01-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-25 09:38:00,2023-12-25 10:38:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3338,770200000001,payment,RET-BEN-000339,RETAIL,local,2023-02-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-05 09:39:00,2024-01-05 10:39:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3339,770200000001,payment,RET-BEN-000340,RETAIL,local,2023-02-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-16 09:40:00,2024-01-16 10:40:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3340,770200000001,payment,RET-BEN-000341,RETAIL,local,2023-03-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-27 09:41:00,2024-01-27 10:41:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3341,770200000001,payment,RET-BEN-000342,RETAIL,local,2023-03-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-07 09:42:00,2024-02-07 10:42:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3342,770200000001,payment,RET-BEN-000343,RETAIL,local,2023-04-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-18 09:43:00,2024-02-18 10:43:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3343,770200000001,payment,RET-BEN-000344,RETAIL,local,2023-04-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-29 09:44:00,2024-02-29 10:44:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3344,770200000001,payment,RET-BEN-000345,RETAIL,local,2023-05-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-11 09:45:00,2024-03-11 10:45:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3345,770200000001,payment,RET-BEN-000346,RETAIL,local,2023-06-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-22 09:46:00,2024-03-22 10:46:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3346,770200000001,payment,RET-BEN-000347,RETAIL,local,2023-06-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-02 09:47:00,2024-04-02 10:47:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3347,770200000001,payment,RET-BEN-000348,RETAIL,local,2023-07-06,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-13 09:48:00,2024-04-13 10:48:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3348,770200000001,payment,RET-BEN-000349,RETAIL,local,2023-07-23,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-24 09:49:00,2024-04-24 10:49:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3349,770200000001,payment,RET-BEN-000350,RETAIL,local,2023-08-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-11 09:50:00,2023-01-11 10:50:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3350,770200000001,payment,RET-BEN-000351,RETAIL,local,2023-08-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-22 09:51:00,2023-01-22 10:51:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3351,770200000001,payment,RET-BEN-000352,RETAIL,local,2023-09-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-02 09:52:00,2023-02-02 10:52:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3352,770200000001,payment,RET-BEN-000353,RETAIL,local,2023-09-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-13 09:53:00,2023-02-13 10:53:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3353,770200000001,payment,RET-BEN-000354,RETAIL,local,2023-10-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-24 09:54:00,2023-02-24 10:54:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3354,770200000001,payment,RET-BEN-000355,RETAIL,local,2023-11-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-07 09:55:00,2023-03-07 10:55:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3355,770200000001,payment,RET-BEN-000356,RETAIL,local,2023-11-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-18 09:56:00,2023-03-18 10:56:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3356,770200000001,payment,RET-BEN-000357,RETAIL,local,2023-12-06,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-29 09:57:00,2023-03-29 10:57:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3357,770200000001,payment,RET-BEN-000358,RETAIL,local,2023-12-23,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-09 09:58:00,2023-04-09 10:58:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3358,770200000001,payment,RET-BEN-000359,RETAIL,local,2024-01-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-20 09:59:00,2023-04-20 10:59:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3359,770200000001,payment,RET-BEN-000360,RETAIL,local,2024-01-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-01 09:00:00,2023-05-01 10:00:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3360,770200000001,payment,RET-BEN-000361,RETAIL,local,2024-02-12,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-12 09:01:00,2023-05-12 10:01:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3361,770200000001,payment,RET-BEN-000362,RETAIL,local,2024-02-29,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-23 09:02:00,2023-05-23 10:02:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3362,770200000001,payment,RET-BEN-000363,RETAIL,local,2024-03-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-03 09:03:00,2023-06-03 10:03:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3363,770200000001,payment,RET-BEN-000364,RETAIL,local,2024-04-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-14 09:04:00,2023-06-14 10:04:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3364,770200000001,payment,RET-BEN-000365,RETAIL,local,2024-04-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-25 09:05:00,2023-06-25 10:05:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3365,770200000001,payment,RET-BEN-000366,RETAIL,local,2024-05-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-06 09:06:00,2023-07-06 10:06:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3366,770200000001,payment,RET-BEN-000367,RETAIL,local,2024-05-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-17 09:07:00,2023-07-17 10:07:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3367,770200000001,payment,RET-BEN-000368,RETAIL,local,2021-01-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-28 09:08:00,2023-07-28 10:08:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3368,770200000001,payment,RET-BEN-000369,RETAIL,local,2021-01-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-08 09:09:00,2023-08-08 10:09:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3369,770200000001,payment,RET-BEN-000370,RETAIL,local,2021-02-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-19 09:10:00,2023-08-19 10:10:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3370,770200000001,payment,RET-BEN-000371,RETAIL,local,2021-02-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-30 09:11:00,2023-08-30 10:11:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3371,770200000001,payment,RET-BEN-000372,RETAIL,local,2021-03-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-10 09:12:00,2023-09-10 10:12:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3372,770200000001,payment,RET-BEN-000373,RETAIL,local,2021-04-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-21 09:13:00,2023-09-21 10:13:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3373,770200000001,payment,RET-BEN-000374,RETAIL,local,2021-04-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-02 09:14:00,2023-10-02 10:14:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3374,770200000001,payment,RET-BEN-000375,RETAIL,local,2021-05-06,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-13 09:15:00,2023-10-13 10:15:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3375,770200000001,payment,RET-BEN-000376,RETAIL,local,2021-05-23,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-24 09:16:00,2023-10-24 10:16:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3376,770200000001,payment,RET-BEN-000377,RETAIL,local,2021-06-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-04 09:17:00,2023-11-04 10:17:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3377,770200000001,payment,RET-BEN-000378,RETAIL,local,2021-06-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-15 09:18:00,2023-11-15 10:18:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3378,770200000001,payment,RET-BEN-000379,RETAIL,local,2021-07-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-26 09:19:00,2023-11-26 10:19:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3379,770200000001,payment,RET-BEN-000380,RETAIL,local,2021-07-30,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-07 09:20:00,2023-12-07 10:20:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3380,770200000001,payment,RET-BEN-000381,RETAIL,local,2021-08-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-18 09:21:00,2023-12-18 10:21:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3381,770200000001,payment,RET-BEN-000382,RETAIL,local,2021-09-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-29 09:22:00,2023-12-29 10:22:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3382,770200000001,payment,RET-BEN-000383,RETAIL,local,2021-09-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-09 09:23:00,2024-01-09 10:23:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3383,770200000001,payment,RET-BEN-000384,RETAIL,local,2021-10-06,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-20 09:24:00,2024-01-20 10:24:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3384,770200000001,payment,RET-BEN-000385,RETAIL,local,2021-10-23,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-31 09:25:00,2024-01-31 10:25:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3385,770200000001,payment,RET-BEN-000386,RETAIL,local,2021-11-09,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-11 09:26:00,2024-02-11 10:26:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3386,770200000001,payment,RET-BEN-000387,RETAIL,local,2021-11-26,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-22 09:27:00,2024-02-22 10:27:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3387,770200000001,payment,RET-BEN-000388,RETAIL,local,2021-12-13,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-04 09:28:00,2024-03-04 10:28:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3388,770200000001,payment,RET-BEN-000389,RETAIL,local,2021-12-30,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-15 09:29:00,2024-03-15 10:29:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3389,770200000001,payment,RET-BEN-000390,RETAIL,local,2022-01-16,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-26 09:30:00,2024-03-26 10:30:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3390,770200000001,payment,RET-BEN-000391,RETAIL,local,2022-02-02,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-06 09:31:00,2024-04-06 10:31:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3391,770200000001,payment,RET-BEN-000392,RETAIL,local,2022-02-19,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-17 09:32:00,2024-04-17 10:32:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3392,770200000001,payment,RET-BEN-000393,RETAIL,local,2022-03-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-04 09:33:00,2023-01-04 10:33:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3393,770200000001,payment,RET-BEN-000394,RETAIL,local,2022-03-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-15 09:34:00,2023-01-15 10:34:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3394,770200000001,payment,RET-BEN-000395,RETAIL,local,2022-04-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-26 09:35:00,2023-01-26 10:35:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3395,770200000001,payment,RET-BEN-000396,RETAIL,local,2022-04-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-06 09:36:00,2023-02-06 10:36:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3396,770200000001,payment,RET-BEN-000397,RETAIL,local,2022-05-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-17 09:37:00,2023-02-17 10:37:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3397,770200000001,payment,RET-BEN-000398,RETAIL,local,2022-06-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-28 09:38:00,2023-02-28 10:38:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
